Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2006,2006 Annual,Air Pollution,Alabama,43,14.2,0.61,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Alaska,4,6.8,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Arizona,17,9.6,-1.04,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Arkansas,27,11.7,-0.29,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,California,50,16,1.25,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Colorado,8,8,-1.61,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Connecticut,38,13.3,0.29,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Delaware,48,14.9,0.86,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Florida,14,9.4,-1.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Georgia,46,14.7,0.79,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Hawaii,1,4.9,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Idaho,5,7.1,-1.93,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Illinois,47,14.8,0.82,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Indiana,45,14.6,0.75,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Iowa,23,10.8,-0.61,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Kansas,22,10.7,-0.64,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Kentucky,41,13.8,0.46,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Louisiana,29,11.8,-0.25,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Maine,20,10.3,-0.79,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Maryland,37,13.2,0.25,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Massachusetts,25,10.9,-0.57,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Michigan,39,13.4,0.32,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Minnesota,12,8.8,-1.32,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Mississippi,30,12.2,-0.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Missouri,32,12.5,0,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Montana,8,8,-1.61,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Nebraska,10,8.1,-1.57,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Nevada,13,9.3,-1.14,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,New Hampshire,14,9.4,-1.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,New Jersey,36,13,0.18,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,New Mexico,6,7.3,-1.86,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,New York,31,12.4,-0.04,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,North Carolina,34,12.8,0.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,North Dakota,3,5.5,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Ohio,44,14.3,0.64,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Oklahoma,19,10,-0.89,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Oregon,11,8.2,-1.54,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Pennsylvania,48,14.9,0.86,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Rhode Island,23,10.8,-0.61,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,South Carolina,34,12.8,0.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,South Dakota,7,7.7,-1.71,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Tennessee,39,13.4,0.32,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Texas,26,11.4,-0.39,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Utah,27,11.7,-0.29,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Vermont,16,9.5,-1.07,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Virginia,33,12.7,0.07,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Washington,17,9.6,-1.04,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,West Virginia,42,13.9,0.5,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Wisconsin,21,10.6,-0.68,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,Wyoming,2,5.2,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,United States,,12.5,,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,Air Pollution,District of Columbia,,11.6,,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2003-2005
2006,2006 Annual,All Determinants,North Carolina,32,-0.046,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,North Dakota,12,0.353,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Ohio,18,0.235,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Oklahoma,44,-0.345,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Oregon,27,0.084,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Pennsylvania,30,0.038,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Rhode Island,11,0.376,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,South Carolina,49,-0.505,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,South Dakota,17,0.267,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Tennessee,46,-0.415,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Texas,36,-0.246,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Utah,6,0.465,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Vermont,1,0.679,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Virginia,16,0.275,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Washington,21,0.208,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,West Virginia,43,-0.337,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Wisconsin,9,0.393,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Wyoming,28,0.077,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Alaska,42,-0.327,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Arizona,35,-0.205,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Arkansas,47,-0.426,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,California,24,0.137,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Colorado,20,0.211,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Alabama,41,-0.324,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Connecticut,2,0.587,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Delaware,26,0.1,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Florida,39,-0.317,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Georgia,38,-0.294,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Hawaii,10,0.388,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Idaho,19,0.225,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Illinois,22,0.153,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Indiana,34,-0.158,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Iowa,8,0.409,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Kansas,14,0.316,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Kentucky,37,-0.266,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Louisiana,50,-0.518,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Maine,7,0.456,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Maryland,29,0.051,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Massachusetts,3,0.548,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Michigan,23,0.143,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Minnesota,4,0.54,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Mississippi,45,-0.406,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Missouri,31,-0.041,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Montana,25,0.124,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Nebraska,13,0.325,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,Nevada,40,-0.318,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,New Hampshire,5,0.536,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,New Jersey,15,0.284,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,New Mexico,48,-0.431,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Determinants,New York,33,-0.114,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Alaska,12,0.243,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Arizona,15,0.212,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Arkansas,45,-0.474,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,California,19,0.189,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Colorado,6,0.373,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Connecticut,5,0.399,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Delaware,34,-0.072,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Florida,30,0.019,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Georgia,40,-0.242,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Hawaii,1,0.551,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Idaho,18,0.198,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Illinois,31,0.012,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Indiana,41,-0.281,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Iowa,11,0.271,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Kansas,22,0.153,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Kentucky,46,-0.494,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Louisiana,43,-0.426,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Maine,26,0.061,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Maryland,32,-0.058,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Alabama,48,-0.542,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Massachusetts,9,0.304,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Michigan,36,-0.138,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Minnesota,2,0.469,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Mississippi,50,-0.651,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Missouri,39,-0.22,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Montana,21,0.173,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Nebraska,8,0.321,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Nevada,37,-0.141,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,New Hampshire,7,0.355,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,New Jersey,17,0.199,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,New Mexico,24,0.109,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,New York,23,0.138,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,North Carolina,35,-0.12,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,North Dakota,4,0.405,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Ohio,38,-0.169,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Oklahoma,47,-0.513,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Oregon,27,0.06,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Pennsylvania,33,-0.067,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Rhode Island,20,0.18,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,South Carolina,42,-0.292,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,South Dakota,16,0.206,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Tennessee,44,-0.455,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Texas,25,0.081,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,United States,,,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Utah,3,0.414,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Vermont,10,0.284,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Virginia,28,0.059,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Washington,13,0.223,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,West Virginia,49,-0.563,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Wisconsin,14,0.22,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,Wyoming,29,0.057,,,,America's Health Rankings composite measure,2006
2006,2006 Annual,All Outcomes,District of Columbia,,,,3.3,2.7,America's Health Rankings composite measure,2006
2006,2006 Annual,Binge Drinking,Alabama,8,11.8,-1.03,13.4,10.2,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Alaska,41,17,0.76,19.3,14.7,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Arizona,26,15,0.07,17.2,12.8,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Arkansas,7,10.8,-1.38,12.1,9.5,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,California,22,14.3,-0.17,15.6,13,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Colorado,39,16.8,0.69,18.3,15.3,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Connecticut,25,14.9,0.03,16.5,13.2,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Delaware,36,16.5,0.59,18.4,14.6,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Florida,17,13.4,-0.48,14.7,12.1,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Georgia,10,12.1,-0.93,13.5,10.7,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Hawaii,29,15.3,0.17,16.7,13.9,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Idaho,14,13,-0.62,14.5,11.5,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Illinois,43,17.1,0.79,18.6,15.6,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Indiana,23,14.4,-0.14,15.6,13.2,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Iowa,47,18.8,1.38,20.3,17.3,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Kansas,12,12.7,-0.72,13.7,11.7,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Kentucky,4,10,-1.65,11.4,8.6,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Louisiana,21,14.1,-0.24,15.7,12.4,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Maine,23,14.4,-0.14,16,12.8,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Maryland,11,12.3,-0.86,13.7,10.9,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Massachusetts,35,16.4,0.55,17.6,15.2,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Michigan,36,16.5,0.59,17.5,15.2,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Minnesota,48,19.4,1.58,21.3,17.4,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Mississippi,5,10.1,-1.62,11.4,8.8,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Missouri,32,15.5,0.24,17.3,13.7,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Montana,41,17,0.76,18.6,15.4,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Nebraska,44,17.5,0.93,18.8,16.2,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,Nevada,46,17.8,1.03,19.9,15.7,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,New Hampshire,31,15.4,0.21,16.8,14,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,New Jersey,19,13.9,-0.31,14.8,13,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,New Mexico,9,12,-0.96,13.2,10.8,"CDC, Behavioral Risk Factor Surveillance System",2005
2006,2006 Annual,Binge Drinking,New York,26,15,0.07,16.3,13.7,"CDC, Behavioral Risk Factor Surveillance System",2005
