Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2007,2007 Annual,Air Pollution,Alabama,44,14.2,0.74,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Alaska,5,7.4,-1.78,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Arizona,20,10.3,-0.7,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Arkansas,29,11.9,-0.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,California,50,15.3,1.15,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Colorado,8,7.8,-1.63,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Connecticut,34,12.6,0.15,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Delaware,48,14.7,0.93,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Florida,16,9.4,-1.04,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Georgia,49,14.8,0.96,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Hawaii,1,4.6,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Idaho,6,7.5,-1.74,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Illinois,47,14.5,0.85,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Indiana,44,14.2,0.74,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Iowa,24,10.6,-0.59,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Kansas,20,10.3,-0.7,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Kentucky,41,13.6,0.52,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Louisiana,31,12.2,0,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Maine,19,9.9,-0.85,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Maryland,37,13,0.3,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Massachusetts,23,10.5,-0.63,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Michigan,36,12.9,0.26,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Minnesota,11,8.5,-1.37,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Mississippi,30,12,-0.07,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Missouri,31,12.2,0,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Montana,10,8.1,-1.52,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Nebraska,9,8,-1.56,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Nevada,13,9,-1.19,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,New Hampshire,14,9.1,-1.15,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,New Jersey,33,12.5,0.11,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,New Mexico,4,6.9,-1.96,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,New York,28,11.8,-0.15,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,North Carolina,37,13,0.3,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,North Dakota,3,5.5,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
2007,2007 Annual,Air Pollution,Ohio,43,13.9,0.63,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population: April 1, 2010 to July 1, 2018",2004-2006
