Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2002,2002 Annual,All Determinants,Alaska,38,-0.223,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Arizona,35,-0.178,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Arkansas,44,-0.367,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,California,24,0.148,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Colorado,14,0.304,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Alabama,41,-0.246,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Connecticut,3,0.582,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Delaware,32,-0.041,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Florida,45,-0.368,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Georgia,36,-0.195,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Hawaii,17,0.255,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Idaho,21,0.214,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Illinois,30,0.036,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Indiana,31,0.035,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Iowa,7,0.441,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Kansas,19,0.23,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Kentucky,39,-0.224,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Louisiana,50,-0.574,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Maine,9,0.385,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Maryland,22,0.19,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Massachusetts,1,0.615,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Michigan,27,0.06,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Minnesota,4,0.578,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Mississippi,49,-0.507,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Missouri,28,0.047,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Montana,25,0.101,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Nebraska,10,0.362,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Nevada,40,-0.238,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,New Hampshire,2,0.608,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,New Jersey,13,0.33,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,New Mexico,48,-0.479,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,New York,34,-0.126,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,North Carolina,33,-0.107,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,North Dakota,15,0.289,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Ohio,28,0.047,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Oklahoma,46,-0.379,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Oregon,19,0.23,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Pennsylvania,23,0.168,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Rhode Island,8,0.408,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,South Carolina,47,-0.465,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,South Dakota,18,0.246,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Tennessee,43,-0.284,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Texas,42,-0.256,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Utah,6,0.443,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Vermont,5,0.487,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Virginia,12,0.344,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Washington,16,0.278,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,West Virginia,37,-0.221,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Wisconsin,10,0.362,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Determinants,Wyoming,26,0.063,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Alaska,6,0.455,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Arizona,20,0.194,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Arkansas,44,-0.448,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,California,13,0.295,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Colorado,5,0.465,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Connecticut,12,0.305,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Delaware,38,-0.208,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Florida,27,0.077,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Georgia,40,-0.258,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Hawaii,2,0.602,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Idaho,9,0.364,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Illinois,32,-0.118,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Indiana,39,-0.216,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Iowa,14,0.29,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Kansas,22,0.173,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Kentucky,45,-0.463,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Louisiana,48,-0.526,,,,America's Health Rankings composite measure,2002
2002,2002 Annual,All Outcomes,Maine,24,0.153,,,,America's Health Rankings composite measure,2002
