Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2000,2000 Annual,All Determinants,Alaska,35,-0.167,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Arizona,41,-0.274,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Arkansas,46,-0.387,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,California,22,0.1,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Colorado,16,0.288,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Alabama,39,-0.263,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Connecticut,4,0.49,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Delaware,33,-0.154,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Florida,40,-0.266,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Georgia,36,-0.17,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Hawaii,6,0.438,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Idaho,29,-0.003,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Illinois,24,0.063,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Indiana,26,0.043,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Iowa,11,0.333,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Kansas,21,0.156,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Kentucky,37,-0.204,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Louisiana,48,-0.469,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Maine,8,0.368,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Maryland,14,0.323,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Massachusetts,3,0.492,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Michigan,27,0.032,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Minnesota,1,0.669,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Mississippi,47,-0.444,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Missouri,30,-0.037,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Montana,28,0.029,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Nebraska,13,0.328,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Nevada,49,-0.473,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,New Hampshire,2,0.659,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,New Jersey,17,0.255,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,New Mexico,50,-0.51,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,New York,34,-0.162,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,North Carolina,31,-0.096,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,North Dakota,23,0.092,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Ohio,25,0.05,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Oklahoma,44,-0.319,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Oregon,19,0.192,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Pennsylvania,18,0.198,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Rhode Island,12,0.329,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,South Carolina,45,-0.364,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,South Dakota,20,0.169,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Tennessee,38,-0.219,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Texas,43,-0.315,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Utah,5,0.468,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Vermont,7,0.434,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Virginia,10,0.335,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Washington,15,0.309,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,West Virginia,42,-0.301,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Wisconsin,9,0.362,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Determinants,Wyoming,32,-0.117,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Alaska,12,0.31,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Arizona,18,0.232,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Arkansas,46,-0.442,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,California,15,0.271,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Colorado,6,0.466,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Connecticut,17,0.25,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Delaware,41,-0.263,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Florida,25,0.1,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Georgia,40,-0.243,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Hawaii,1,0.665,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Idaho,4,0.477,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Illinois,34,-0.141,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Indiana,37,-0.196,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Iowa,13,0.306,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Kansas,21,0.191,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Kentucky,45,-0.43,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Louisiana,48,-0.511,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Maine,22,0.172,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Maryland,32,-0.113,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Alabama,47,-0.488,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Massachusetts,10,0.335,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Michigan,31,-0.069,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Minnesota,5,0.473,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Mississippi,50,-0.607,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Missouri,39,-0.206,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Montana,20,0.207,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Nebraska,23,0.159,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Nevada,36,-0.185,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,New Hampshire,7,0.431,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,New Jersey,27,0.048,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,New Mexico,11,0.322,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,New York,28,0.044,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,North Carolina,38,-0.202,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,North Dakota,3,0.5,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Ohio,35,-0.148,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Oklahoma,43,-0.347,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Oregon,16,0.269,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Pennsylvania,33,-0.125,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Rhode Island,26,0.077,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,South Carolina,42,-0.337,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,South Dakota,9,0.353,,,,America's Health Rankings composite measure,2000
2000,2000 Annual,All Outcomes,Tennessee,44,-0.419,,,,America's Health Rankings composite measure,2000
